delta.sigma2_w,delta.sigma2_b,delta.theta,delta.sigma2_w_norm,delta.sigma2_b_norm,delta.theta_norm,parcel,contrast,comp
-5.25832102779654,-0.67031453268582,3.26838570679977,-4.6687560779588,-2.51037413319605,3.63494080779304,20,30min_10min_cpac_ccs_all,30min_10min
-5.84943934596721,-0.19690573878577,3.17524227416765,-5.25171742256662,-2.58344278930777,3.59875814682796,21,30min_10min_cpac_ccs_all,30min_10min
-5.40348132297334,-1.86387230334598,3.47375183368549,-4.89610847849491,-2.94953422385844,3.68379274622105,22,30min_10min_cpac_ccs_all,30min_10min
-4.0177285583027,-1.39877304977526,3.47661860550885,-3.50696195510572,-2.40830368899351,3.74335068940779,23,30min_10min_cpac_ccs_all,30min_10min
-3.02196018152554,-1.26392521467126,3.53772941437514,-2.81736378745983,-1.67099119570322,3.67692652026975,24,30min_10min_cpac_ccs_all,30min_10min
-4.89791300504091,-0.88049949287965,3.31946313169897,-4.46780875098302,-2.19169252554955,3.59765333638662,25,30min_10min_cpac_ccs_all,30min_10min
-4.46239122329917,-1.04001932858627,3.37056841807354,-3.95052623918669,-2.32118893395346,3.6728182136618,26,30min_10min_cpac_ccs_all,30min_10min
-4.5508466588425,-1.62044920987094,3.48367047985695,-4.17438244006512,-2.43117095206102,3.66897234561351,27,30min_10min_cpac_ccs_all,30min_10min
-3.70471032766892,-1.82061968764769,3.59836380814505,-3.48149636051825,-2.21781824112917,3.70879614765739,28,30min_10min_cpac_ccs_all,30min_10min
-3.66641097107553,-0.94685527076136,3.39432200977366,-3.35189779276069,-1.76178474833835,3.62551627094572,29,30min_10min_cpac_ccs_all,30min_10min
-5.14218027415957,-1.60404239265796,3.44396561061962,-4.56722738928261,-2.85576678739466,3.70038870272071,30,30min_10min_cpac_ccs_all,30min_10min
-4.72410631807948,-1.32658490485454,3.41535400065003,-4.18326129314104,-2.5646311562512,3.6915669134702,31,30min_10min_cpac_ccs_all,30min_10min
-4.67915247551066,-1.67420889205584,3.48520081959115,-4.39600975460622,-2.31787435826953,3.62681578472337,32,30min_10min_cpac_ccs_all,30min_10min
-2.8969899533099,-1.11224391921943,3.50817006057527,-2.84022310701492,-1.25010800645289,3.55622041509161,33,30min_10min_cpac_ccs_all,30min_10min
-4.01752197682605,-1.13000623196535,3.41577813698628,-3.84719441469773,-1.61755743455352,3.53960411004372,34,30min_10min_cpac_ccs_all,30min_10min
-4.29434932098411,-0.98501776837411,3.36706767010557,-3.96868989881883,-1.91342535304171,3.59084251645977,35,30min_10min_cpac_ccs_all,30min_10min
-4.18588668990845,-1.49184478672067,3.48395650699617,-3.94516218810352,-2.04522457397143,3.61986216283029,36,30min_10min_cpac_ccs_all,30min_10min
-4.34112372094374,-1.20580541369324,3.41252618364573,-4.01377781974675,-2.04668255231274,3.61314017796993,37,30min_10min_cpac_ccs_all,30min_10min
-4.62367795084282,-1.00689782127154,3.35601480658363,-4.26875904875472,-2.04204240878248,3.58778627879316,38,30min_10min_cpac_ccs_all,30min_10min
-3.00664972391975,-1.04979073008859,3.47751566049662,-2.88611427115176,-1.34623458326577,3.57804375182171,39,30min_10min_cpac_ccs_all,30min_10min
-5.1693909729706,-1.64717011489827,3.45006062737926,-4.68555430186769,-2.73520626335439,3.66998014536753,40,30min_10min_cpac_ccs_all,30min_10min
-3.25591847583812,-1.5651720235578,3.58969437018322,-3.14330921062437,-1.78055491098591,3.656984243902,41,30min_10min_cpac_ccs_all,30min_10min
-4.97884874553833,-0.67399254452196,3.27614588310766,-4.65923223095365,-1.88009462502887,3.52513005339625,42,30min_10min_cpac_ccs_all,30min_10min
-4.01707496555899,-1.10824590660703,3.4107803405689,-3.82628891850015,-1.65064029412679,3.54886707459148,43,30min_10min_cpac_ccs_all,30min_10min
-5.09801204355013,-0.863734013440411,3.30942454206787,-4.86415603312657,-1.75378143665465,3.48763686232864,44,30min_10min_cpac_ccs_all,30min_10min
-4.3421474967278,-1.03755272412236,3.37614383896468,-4.01733535545318,-1.94724861805038,3.5929348216194,45,30min_10min_cpac_ccs_all,30min_10min
-4.01577801813295,-0.76319340008677,3.32940160485188,-3.85711286229274,-1.35337268495846,3.47904866529669,46,30min_10min_cpac_ccs_all,30min_10min
-4.89760296549056,-0.19256530904529,3.18089068810017,-4.58239507571361,-1.73932503457671,3.50436106999943,47,30min_10min_cpac_ccs_all,30min_10min
-4.97444218853991,-0.21304421195439,3.18439425638525,-4.54953697615153,-2.02291280731599,3.55998149734276,48,30min_10min_cpac_ccs_all,30min_10min
-5.00501321060161,-0.86916687142868,3.31353712092221,-4.60355414987216,-2.14776569436253,3.57811999337706,49,30min_10min_cpac_ccs_all,30min_10min
-4.06592509991277,-0.818633056515079,3.34027627068211,-3.87953373917334,-1.46667138989467,3.5030376921851,50,30min_10min_cpac_ccs_all,30min_10min
-4.44053036929066,-0.67701414101432,3.29288999131601,-4.11183363683788,-1.80817096832534,3.55588845392432,51,30min_10min_cpac_ccs_all,30min_10min
-4.05802244798269,-0.62513883873215,3.29444122452156,-3.82621293816996,-1.48944261648564,3.51281782915292,52,30min_10min_cpac_ccs_all,30min_10min
-3.90353114376867,-1.17918883476153,3.43495899286305,-3.7331682017244,-1.64057821393313,3.55564705130479,53,30min_10min_cpac_ccs_all,30min_10min
-3.70042273306425,-1.93490365791622,3.62338192401476,-3.6554775843367,-2.01853020765314,3.64611821559363,54,30min_10min_cpac_ccs_all,30min_10min
-9.95957717348152,-0.663876780658541,3.20815131791856,-8.87869502169386,-4.56099600593778,3.61614102185041,55,30min_10min_cpac_ccs_all,30min_10min
-8.55281663193735,-3.58064914121504,3.53807376279006,-7.52841744919154,-5.41245335524811,3.76491488049773,56,30min_10min_cpac_ccs_all,30min_10min
-7.70952460652279,-0.69788292724366,3.23186878187955,-6.59348542373624,-4.05583039656447,3.69306070425401,57,30min_10min_cpac_ccs_all,30min_10min
-10.9573611872725,-1.13518448702436,3.24482454609798,-9.29071391730885,-5.91904070898747,3.70884021533894,58,30min_10min_cpac_ccs_all,30min_10min
-9.12863888739201,0.78919125461582,3.05535483667255,-7.57597239500641,-5.15359224646931,3.7389435847421,59,30min_10min_cpac_ccs_all,30min_10min
-3.54688097290279,-0.63647818338671,3.31915017740044,-3.44766429233493,-1.0483701832968,3.43678952626404,60,30min_10min_cpac_ccs_all,30min_10min
-3.75981313327229,-1.43595272331992,3.50641746345725,-3.46252736213004,-2.05159920238762,3.67649025678984,61,30min_10min_cpac_ccs_all,30min_10min
-3.50587627051596,-1.21288049866984,3.47466066689026,-3.44344990839632,-1.3801812404847,3.52280013468395,62,30min_10min_cpac_ccs_all,30min_10min
-4.39375485603316,-1.31462902486197,3.43231901229864,-4.10620781594755,-2.04264254831231,3.60320003132865,63,30min_10min_cpac_ccs_all,30min_10min
-6.78395196622177,-3.36200425784939,3.60169959365379,-5.96408017794197,-4.6642067429394,3.80529201470268,64,30min_10min_cpac_ccs_all,30min_10min
-8.01955058754134,-1.00970560918708,3.26683912793011,-7.11805215311187,-3.82962538493493,3.63518850251853,65,30min_10min_cpac_ccs_all,30min_10min
-5.68083229754264,-1.2636838952101,3.36047575456465,-5.12022980120207,-2.76622474912998,3.63692256934144,66,30min_10min_cpac_ccs_all,30min_10min
-5.46387300202392,-0.91162019500089,3.30691489362596,-5.03086704765397,-2.31847715343688,3.57343305965658,67,30min_10min_cpac_ccs_all,30min_10min
-3.77276043625085,-0.914552148092369,3.37941445088399,-3.61277808904353,-1.42054968946779,3.51622453283869,68,30min_10min_cpac_ccs_all,30min_10min
-3.16820236135841,-1.46075658224871,3.57361247833013,-3.06592166723159,-1.66476434533534,3.63903786480297,69,30min_10min_cpac_ccs_all,30min_10min
-4.39491533303349,-0.9719119523537,3.35923448933035,-4.23159107141584,-1.53412210464962,3.4893952203038,70,30min_10min_cpac_ccs_all,30min_10min
-3.01397933236232,-0.92621458651811,3.43973884777708,-2.87743684435571,-1.28930294459075,3.5628432729575,71,30min_10min_cpac_ccs_all,30min_10min
-4.14359826403204,-0.56508951584472,3.27713301701467,-3.83350514752701,-1.67121842333397,3.55270177785319,72,30min_10min_cpac_ccs_all,30min_10min
-5.60817481077242,0.00951495095663013,3.13989603353995,-5.30234617129378,-1.82670203433406,3.47336669840481,73,30min_10min_cpac_ccs_all,30min_10min
-6.95814938826997,-2.17958851327431,3.44515387299201,-6.35108090968768,-3.58192968597651,3.65511129925906,74,30min_10min_cpac_ccs_all,30min_10min
-9.28171186176204,-1.43600688953015,3.29508924337279,-8.06804941913912,-4.80820854808537,3.67903387551198,75,30min_10min_cpac_ccs_all,30min_10min
-5.82320575436004,-0.23959470072519,3.18271427028384,-5.28296535596165,-2.4611801896522,3.57756621284342,76,30min_10min_cpac_ccs_all,30min_10min
-5.46395587073069,-2.24622022063508,3.53162933648969,-4.92395343639842,-3.26419999281026,3.72699872689275,77,30min_10min_cpac_ccs_all,30min_10min
-4.78754205072416,-1.9444058430066,3.52737973908544,-4.50755648398331,-2.52650104165233,3.65246416671864,78,30min_10min_cpac_ccs_all,30min_10min
-4.80559449149777,-0.816652841220861,3.30992249587669,-4.43230989348946,-2.02861758048758,3.57082197156157,79,30min_10min_cpac_ccs_all,30min_10min
-3.66382718412577,-0.94111410135742,3.39302329779034,-3.47613067973277,-1.4919252274606,3.54700805102889,80,30min_10min_cpac_ccs_all,30min_10min
-4.89464531374822,-1.32469527058807,3.40590251704987,-4.4967784328304,-2.34336382863336,3.62199361721832,81,30min_10min_cpac_ccs_all,30min_10min
-4.25919161331164,-0.43204234825783,3.2426845091075,-3.82712500630833,-1.91845979256325,3.60626343947568,82,30min_10min_cpac_ccs_all,30min_10min
-5.08575270234827,-0.932240461392551,3.32288436189209,-4.66116365481773,-2.23774578768598,3.58918014650767,83,30min_10min_cpac_ccs_all,30min_10min
-10.221735103476,-0.77441160940021,3.2172094676872,-8.84300828518875,-5.18505413033371,3.6719112401637,84,30min_10min_cpac_ccs_all,30min_10min
-3.86925062350825,-1.86068722883688,3.58983641151817,-3.59156116067972,-2.35243401186359,3.72146727520097,85,30min_10min_cpac_ccs_all,30min_10min
-11.2264614625417,-0.0453509127649099,3.14563227606825,-9.64377987539718,-5.74743450507319,3.67904602242949,86,30min_10min_cpac_ccs_all,30min_10min
-4.01522293695222,-1.15561577263748,3.42182751094442,-3.77236736919069,-1.79630383823591,3.58599855774567,87,30min_10min_cpac_ccs_all,30min_10min
-6.0986953113953,0.0233489652218704,3.13776415422212,-5.42934555881487,-2.77791945138609,3.61451600713804,88,30min_10min_cpac_ccs_all,30min_10min
-4.18292932393018,-1.09567734288901,3.3977771989759,-4.00073442661321,-1.64058849698124,3.53075137811088,89,30min_10min_cpac_ccs_all,30min_10min
-4.20536523416484,-0.51033036337074,3.26235437982441,-3.85358422420569,-1.75938127176956,3.56988607558564,90,30min_10min_cpac_ccs_all,30min_10min
-4.48896241976736,-1.00714654509109,3.36229847412445,-4.12086606520083,-2.04538276174626,3.60231422782574,91,30min_10min_cpac_ccs_all,30min_10min
-3.95235323587124,0.13026488799678,3.10864576277836,-3.70219880151881,-1.38988815239911,3.50073354671846,92,30min_10min_cpac_ccs_all,30min_10min
-5.95449874512461,-0.2785721083741,3.18834203594634,-5.47031653567329,-2.36839496807309,3.55018100405474,93,30min_10min_cpac_ccs_all,30min_10min
-4.49764229004816,-0.00524845802065999,3.14275958846363,-4.24232392044727,-1.49382109689955,3.48015780017395,94,30min_10min_cpac_ccs_all,30min_10min
-4.52480400289221,-0.49024937313036,3.24951874528591,-4.17971259997522,-1.80116581525758,3.54847578024464,95,30min_10min_cpac_ccs_all,30min_10min
-3.56194645688113,-0.75601971701457,3.35073791735934,-3.3685919554654,-1.38261224201748,3.53106837637911,96,30min_10min_cpac_ccs_all,30min_10min
-3.65706796517868,-0.70814737318389,3.33286350114075,-3.53174872289855,-1.18421694059316,3.46511765871895,97,30min_10min_cpac_ccs_all,30min_10min
-4.79307750086624,-0.0726774052204697,3.1567544856417,-4.4361417987934,-1.81645805774254,3.53023434905551,98,30min_10min_cpac_ccs_all,30min_10min
-3.0575800363291,-1.00358478677522,3.45874180757869,-2.99224576047952,-1.18424803639155,3.51844917136569,99,30min_10min_cpac_ccs_all,30min_10min
-6.60412698995612,0.28389321001292,3.09863186028105,-6.11589279372619,-2.50817543042874,3.53078218061546,100,30min_10min_cpac_ccs_all,30min_10min
-8.27345248195369,-1.21328376995986,3.28720258427312,-6.9516979922864,-4.6471462750418,3.73085706789853,101,30min_10min_cpac_ccs_all,30min_10min
-6.44310059545651,-0.84793821003748,3.2724447367745,-5.93732885092982,-2.64209587394742,3.56027863089873,102,30min_10min_cpac_ccs_all,30min_10min
-4.05442654335697,-0.55145965668688,3.27677731224281,-3.60739302977732,-1.93111311868175,3.63309616680333,103,30min_10min_cpac_ccs_all,30min_10min
-3.38746954515621,-0.6210323920636,3.32291137375766,-3.06267429204127,-1.5750102641642,3.6165829145515,104,30min_10min_cpac_ccs_all,30min_10min
-5.09484656162585,-0.91206078836509,3.31873263982812,-4.35741458801185,-2.79325159560778,3.71163915443192,105,30min_10min_cpac_ccs_all,30min_10min
-3.85647069874746,-0.43866983706432,3.25485487297888,-3.4646853948229,-1.74950066909065,3.6091942057609,106,30min_10min_cpac_ccs_all,30min_10min
-4.05062984037388,-1.48210196200591,3.49235635634534,-3.76630057004241,-2.10219131993434,3.65067772763496,107,30min_10min_cpac_ccs_all,30min_10min
-4.19996054524164,-1.94966636266276,3.57620110399824,-3.98459490457657,-2.35878590671293,3.67609151438423,108,30min_10min_cpac_ccs_all,30min_10min
-2.38695937405087,-0.0972737226424201,3.1823222649034,-2.31851007373572,-0.575802282447717,3.38501789781508,109,30min_10min_cpac_ccs_all,30min_10min
-2.24225362642273,-1.19567929328795,3.63148424692458,-2.20298366982962,-1.26657540165103,3.66337910131683,110,30min_10min_cpac_ccs_all,30min_10min
-5.00163026612932,-1.24216689798105,3.38502003751193,-4.41495298384005,-2.65847213112768,3.6835928985507,111,30min_10min_cpac_ccs_all,30min_10min
-4.49279343388272,-1.21704786359508,3.40613280317856,-4.19586895607579,-2.01521265509636,3.58934418337716,112,30min_10min_cpac_ccs_all,30min_10min
-2.48837840099606,-1.04605781319024,3.53954133284144,-2.41077933549332,-1.21425162575079,3.60817671423403,113,30min_10min_cpac_ccs_all,30min_10min
-4.06253111275737,-1.38857589074936,3.47094436338309,-3.78262755730565,-2.03077098886209,3.63429769886274,114,30min_10min_cpac_ccs_all,30min_10min
-2.85673988779199,-1.11122143245254,3.51256513463739,-2.77889416942474,-1.29364719053567,3.57728263751195,115,30min_10min_cpac_ccs_all,30min_10min
-5.1102208135005,-1.27449613827411,3.38600783316484,-4.68665203718163,-2.40291278484897,3.61535976581907,116,30min_10min_cpac_ccs_all,30min_10min
-4.56887586583191,-1.18255626986494,3.39486327993803,-4.06387667585627,-2.39957754036196,3.6749717327561,117,30min_10min_cpac_ccs_all,30min_10min
-4.35225423307001,-1.23588323444956,3.41827331589616,-3.93739134992686,-2.22855864540076,3.65663595643347,118,30min_10min_cpac_ccs_all,30min_10min
-4.95611460956434,-0.68982760617018,3.27989130928212,-4.62959292692205,-1.89889533159805,3.53083082618008,119,30min_10min_cpac_ccs_all,30min_10min
-4.87985532887426,-3.47529774820202,3.76044131114764,-4.78474398498337,-3.60512239286907,3.78730571235654,120,30min_10min_cpac_ccs_all,30min_10min
-2.77982310292619,-1.41699409829171,3.61300388563056,-2.73540204608603,-1.50095449778601,3.64344830526736,121,30min_10min_cpac_ccs_all,30min_10min
-4.59851919842088,-0.85502502857523,3.32542819276712,-4.23304349245834,-1.98967067845198,3.5809806755253,122,30min_10min_cpac_ccs_all,30min_10min
-6.43128756057011,-0.94201954868973,3.28703289663025,-5.63523387626356,-3.2392899957659,3.66329763150671,123,30min_10min_cpac_ccs_all,30min_10min
-3.25558390882649,-1.46694665275314,3.56494046044222,-2.95181928072472,-2.0093586049721,3.73926060485918,124,30min_10min_cpac_ccs_all,30min_10min
-4.88403512686586,-0.52575527878837,3.24882743919541,-4.48462039184148,-2.00459414214275,3.56194318494155,125,30min_10min_cpac_ccs_all,30min_10min
-5.53169553661722,-1.53093524154147,3.41159156157127,-4.95015994268821,-2.90505331541946,3.67229472702559,126,30min_10min_cpac_ccs_all,30min_10min
-3.7212624359443,-1.0041742509265,3.40516256633401,-3.37707828413461,-1.85782192532555,3.64453335956564,127,30min_10min_cpac_ccs_all,30min_10min
-3.41209099583022,-1.56358262469087,3.57128410828057,-3.13611206616662,-2.0620273268085,3.72322971616612,128,30min_10min_cpac_ccs_all,30min_10min
-3.91976773375048,-0.7706579646939,3.33572462399228,-3.5529698863383,-1.82617024723072,3.61636490263399,129,30min_10min_cpac_ccs_all,30min_10min
-4.82255769589922,-1.17906065110257,3.38137748107053,-4.18587495732449,-2.66940023055722,3.70928398150483,130,30min_10min_cpac_ccs_all,30min_10min
-4.01451653219255,-0.83379884699217,3.34637710048495,-3.84597811916718,-1.42127260276838,3.49557473160783,131,30min_10min_cpac_ccs_all,30min_10min
-4.26231580557729,-1.0236894522851,3.37730038025846,-3.81686415502978,-2.15564935535503,3.65570463158496,132,30min_10min_cpac_ccs_all,30min_10min
-4.51895362906109,-0.87368194449949,3.33257356564076,-4.11152647521539,-2.06872233162204,3.60775859713709,133,30min_10min_cpac_ccs_all,30min_10min
-3.75580398340387,-1.08151507699957,3.42196577139457,-3.45989690794369,-1.81792513870386,3.62537476138659,134,30min_10min_cpac_ccs_all,30min_10min
-5.06741491833886,-1.10099686472567,3.35553743332495,-4.48288840252034,-2.60664528106293,3.66827240827555,135,30min_10min_cpac_ccs_all,30min_10min
-5.26032676000604,-0.94129252197246,3.31866044642239,-4.77255708315777,-2.40411483127523,3.60822559942076,136,30min_10min_cpac_ccs_all,30min_10min
-3.17667492811541,-0.89494706065373,3.41619974020977,-2.97101471457874,-1.43710312992714,3.59212179636223,137,30min_10min_cpac_ccs_all,30min_10min
-3.56189172606618,-1.02182108779937,3.42096597814711,-3.40821526047873,-1.45439325559839,3.54492909299438,138,30min_10min_cpac_ccs_all,30min_10min
-3.61810941374317,-1.33824313810552,3.49586138473895,-3.41318748530582,-1.79771010361937,3.62636779148213,139,30min_10min_cpac_ccs_all,30min_10min
-3.67059945272242,-2.68423690063501,3.773005086105,-3.55670518857671,-2.83342130340836,3.81428277600003,140,30min_10min_cpac_ccs_all,30min_10min
-3.34069635912973,-1.11702250493119,3.46427426542224,-3.22394627479912,-1.41921170289504,3.55627501463066,141,30min_10min_cpac_ccs_all,30min_10min
-5.04364846066495,-1.06032515673683,3.34880492192116,-4.64528107969439,-2.23249701531944,3.58959577637674,142,30min_10min_cpac_ccs_all,30min_10min
-3.26262328728863,-0.945867160358711,3.42376706759856,-3.10088839243065,-1.38703517529007,3.56220108563111,143,30min_10min_cpac_ccs_all,30min_10min
-4.07009499015188,-1.61209259035477,3.51871714845505,-3.74848819044277,-2.26127221599861,3.68439779119478,144,30min_10min_cpac_ccs_all,30min_10min
-3.71650933862596,-1.88683042971119,3.61137242243301,-3.52728220772234,-2.22055194977815,3.70344732995582,145,30min_10min_cpac_ccs_all,30min_10min
-3.45134114958277,-2.08846282832818,3.68576565800765,-3.52978391144657,-1.95296140632753,3.64695116647984,146,30min_10min_cpac_ccs_all,30min_10min
-3.25881809843895,-1.05630014865751,3.45504286406728,-3.01376661900422,-1.62876522830732,3.6370678516759,147,30min_10min_cpac_ccs_all,30min_10min
-5.5674744706628,-1.55423715674247,3.41382575162287,-4.9514420884675,-2.98255701796856,3.68374658410388,148,30min_10min_cpac_ccs_all,30min_10min
-6.97204536021163,-0.23601481108464,3.175431320534,-6.14024548405377,-3.31096736490366,3.63612487076414,149,30min_10min_cpac_ccs_all,30min_10min
-2.73168064463514,-1.12592494491475,3.53254873142644,-2.65141929087551,-1.30374915909032,3.5985923034048,150,30min_10min_cpac_ccs_all,30min_10min
-3.90870922124671,-1.18170451295157,3.43518204539269,-3.59086617857019,-1.94425137772611,3.63784289725002,151,30min_10min_cpac_ccs_all,30min_10min
-3.713979604203,-0.22577183786834,3.20230767406838,-3.6513555179952,-0.715695678634637,3.33514702914265,152,30min_10min_cpac_ccs_all,30min_10min
-4.77702790452171,-0.93956991762346,3.33579872805593,-4.39157699104352,-2.10162764599707,3.58794061265104,153,30min_10min_cpac_ccs_all,30min_10min
-3.94267638034851,-0.73791266785914,3.32661246295295,-3.57575577247204,-1.81746603852118,3.61183805429563,154,30min_10min_cpac_ccs_all,30min_10min
-3.95406511728281,-0.61689209087952,3.29635964754889,-3.59859842015877,-1.75079302429877,3.59439888120792,155,30min_10min_cpac_ccs_all,30min_10min
-3.88631071280473,-0.7992217699022,3.34441544283962,-3.63465143335826,-1.59106107737358,3.55421116012068,156,30min_10min_cpac_ccs_all,30min_10min
-4.07692251438459,-1.20208604493297,3.42831923415761,-3.8226647727526,-1.85837081414741,3.59409526066459,157,30min_10min_cpac_ccs_all,30min_10min
-4.02660095079399,-1.64444415865406,3.52931518344404,-3.88460199267898,-1.95641998720649,3.60814371664809,158,30min_10min_cpac_ccs_all,30min_10min
-10.7167990187681,-1.39747056229242,3.2712609871196,-9.41984084866986,-5.29804714653186,3.65393265170522,159,30min_10min_cpac_ccs_all,30min_10min
-5.15368889641868,-2.56961165451469,3.60411689587795,-4.90732926820126,-3.01355815433221,3.69231049613074,160,30min_10min_cpac_ccs_all,30min_10min
-10.5435713108734,0.130161986598719,3.12924812904335,-9.28218823588164,-5.00248135267774,3.63589975865906,161,30min_10min_cpac_ccs_all,30min_10min
-7.15895958033285,-0.9320617709622,3.2710595533816,-5.7468292056855,-4.36959900888043,3.79168463736101,162,30min_10min_cpac_ccs_all,30min_10min
-10.5842284866835,-0.0859425243312701,3.14971234183347,-9.10562063396315,-5.39638320045518,3.67658510394816,163,30min_10min_cpac_ccs_all,30min_10min
-8.70869881390122,0.27806067495794,3.10967442475326,-7.36947570380406,-4.64861061191882,3.70434658150193,164,30min_10min_cpac_ccs_all,30min_10min
-4.95816491969148,-0.0359235401949101,3.1488378566431,-4.51760322198581,-2.04351437487061,3.56639481436573,165,30min_10min_cpac_ccs_all,30min_10min
-3.80571686643248,-0.52656315792623,3.27908083598813,-3.55493697542997,-1.45711108960666,3.53059040602035,166,30min_10min_cpac_ccs_all,30min_10min
-3.37270841334005,-1.0235167483532,3.43623013755467,-3.24208044315287,-1.38262900870044,3.5447022546541,167,30min_10min_cpac_ccs_all,30min_10min
-9.07868819108278,-0.82387434371039,3.23209293706822,-8.21028769711086,-3.96137906994524,3.59113413325353,168,30min_10min_cpac_ccs_all,30min_10min
-5.0522976369102,-0.87338206517372,3.3127692100943,-4.49424917110179,-2.46783954740708,3.64375271413604,169,30min_10min_cpac_ccs_all,30min_10min
-7.58539960720844,-2.8111660720877,3.49650218845108,-6.27988822077407,-5.099406418445,3.82362112289148,170,30min_10min_cpac_ccs_all,30min_10min
-5.77406220243852,-0.14381293494379,3.16649422255613,-5.24607447849904,-2.4164393317291,3.57324181532768,171,30min_10min_cpac_ccs_all,30min_10min
-3.35494194976609,-0.8505325706199,3.38987805585297,-2.97109559373753,-1.7752836710957,3.6801852977226,172,30min_10min_cpac_ccs_all,30min_10min
-2.8685238609735,-1.31408389451463,3.57116586788993,-2.80180232421462,-1.45091328439112,3.61941806233146,173,30min_10min_cpac_ccs_all,30min_10min
-3.03946432534393,-0.67863692102208,3.36126477495275,-2.85391711884808,-1.24661482999305,3.55342241597924,174,30min_10min_cpac_ccs_all,30min_10min
-4.34214085994879,-0.56797402480981,3.27165926318837,-4.06675839888804,-1.6242714876427,3.52158341770198,175,30min_10min_cpac_ccs_all,30min_10min
-4.06393485155182,-1.2085724480576,3.43065297877649,-3.67417147991389,-2.11581610166121,3.66407458255309,176,30min_10min_cpac_ccs_all,30min_10min
-2.4529471008224,-1.51219377937523,3.69404203495301,-2.56661763923092,-1.3100203814456,3.61353139712269,177,30min_10min_cpac_ccs_all,30min_10min
-4.54013192499661,-0.19425535221728,3.18435285232147,-4.20104920034267,-1.73254686936276,3.53274972429862,178,30min_10min_cpac_ccs_all,30min_10min
-4.95424189684317,-1.37269183772191,3.41188606246355,-4.28014332995648,-2.84766022004269,3.72866160220811,179,30min_10min_cpac_ccs_all,30min_10min
-3.43730288710891,-0.44406634600043,3.27007137619501,-3.16156144576118,-1.42013213542048,3.56377023897652,180,30min_10min_cpac_ccs_all,30min_10min
-4.9271315067022,-0.41310127422114,3.22523916677969,-4.58321075134672,-1.85511637258703,3.52619872927114,181,30min_10min_cpac_ccs_all,30min_10min
-3.20021900539408,-1.77898218707818,3.64894965831434,-3.07821232834969,-1.98262153877711,3.71379642512678,182,30min_10min_cpac_ccs_all,30min_10min
-4.11950022757331,-1.55295364816014,3.50209477873458,-3.92414405995508,-1.99575563509908,3.61208360464437,183,30min_10min_cpac_ccs_all,30min_10min
-3.73729822970039,-0.28797937234912,3.21849618461383,-3.56038139233629,-1.1721836535824,3.45964549267396,184,30min_10min_cpac_ccs_all,30min_10min
-4.77709748882863,-1.50720969898412,3.44721502628338,-4.49436341606642,-2.21202146888506,3.59896215040404,185,30min_10min_cpac_ccs_all,30min_10min
-8.22312607847075,-2.20439841734629,3.40350759043497,-7.24967514569367,-4.46333789520086,3.6934476436265,186,30min_10min_cpac_ccs_all,30min_10min
-4.12723571224535,-1.53390105180946,3.49742606675967,-3.94935887036111,-1.94666164863736,3.59954876348096,187,30min_10min_cpac_ccs_all,30min_10min
-7.23258180499562,-1.65750457761359,3.36687441334038,-6.49459161245406,-3.58857085456107,3.64638967292677,188,30min_10min_cpac_ccs_all,30min_10min
-4.22705699111786,-1.25869410059804,3.43100304878981,-3.88759863690717,-2.08300227636847,3.63347380918832,189,30min_10min_cpac_ccs_all,30min_10min
-6.67151262180407,-1.61085208116304,3.37851038651601,-6.00874240522028,-3.31646495503661,3.64592404579924,190,30min_10min_cpac_ccs_all,30min_10min
-8.28226689641148,-2.22393888076545,3.40392279876162,-7.24999804106827,-4.58032504231742,3.70504486436223,191,30min_10min_cpac_ccs_all,30min_10min
-7.34344799009463,-1.30813682348224,3.31788008217142,-6.36150251380999,-3.8947061633664,3.69095670000139,192,30min_10min_cpac_ccs_all,30min_10min
-5.22399704810611,-0.27368421380493,3.19393461126215,-4.65939768124965,-2.37803731162334,3.61350529837594,193,30min_10min_cpac_ccs_all,30min_10min
-5.35468582824722,0.07425400213587,3.1277264352032,-5.05873057039357,-1.75710528774753,3.47589682500537,194,30min_10min_cpac_ccs_all,30min_10min
-4.80038748467995,-1.44941777702106,3.43482617083965,-4.51975974194053,-2.17170526788287,3.58951185932273,195,30min_10min_cpac_ccs_all,30min_10min
-2.88440901706704,-1.01133923896829,3.47882209722018,-2.85068573928918,-1.1028205882318,3.51072168930078,196,30min_10min_cpac_ccs_all,30min_10min
-4.94341623141006,-0.27412656598551,3.1969887782373,-4.6980963959224,-1.56217785983814,3.46260467519544,197,30min_10min_cpac_ccs_all,30min_10min
-3.31917513928061,-1.23398200772418,3.49753178711729,-3.24109245653491,-1.42651845021296,3.55621268310554,198,30min_10min_cpac_ccs_all,30min_10min
-3.51438007553207,-0.56622439376212,3.30133629476987,-3.40191071286371,-1.04808438643615,3.44045208061598,199,30min_10min_cpac_ccs_all,30min_10min
-2.96471882407551,-0.99018794482957,3.46393454813863,-2.92878107612411,-1.09191175469942,3.49845179987971,200,30min_10min_cpac_ccs_all,30min_10min
-2.14369910857229,0.25309437806596,3.02407236395195,-2.15373281076309,-0.144698348797632,3.20867675152457,1,30min_10min_cpac_ccs_all_gsr,30min_10min
-3.17453974097299,0.30207544141481,3.0467226367707,-3.0717676341618,-0.856268498217019,3.41344586481955,2,30min_10min_cpac_ccs_all_gsr,30min_10min
